issue_id	function_address	function_name	occurrence	decompiler_line	classification	reason	compiler_blocker	abi_blocker	excerpt
004A67A0/raw_pointer_offset/16ecd2730cc1/1	004A67A0	STGroupBoatC::RestoreGrpBData	13	222	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_0299 = *(short *)(local_c + 0xa9);
004A67A0/raw_pointer_offset/29acbac21ec6/1	004A67A0	STGroupBoatC::RestoreGrpBData	4	85	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_00FD = *(short *)(local_c + 0x31);
004A67A0/raw_pointer_offset/2d5d92a20339/1	004A67A0	STGroupBoatC::RestoreGrpBData	12	171	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_01BD = *(short *)(local_c + 0x66);
004A67A0/raw_pointer_offset/38a3a8f0574b/1	004A67A0	STGroupBoatC::RestoreGrpBData	10	108	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_0135 = *(undefined2 *)(local_c + 0x42);
004A67A0/raw_pointer_offset/4576ec7d4108/1	004A67A0	STGroupBoatC::RestoreGrpBData	7	97	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_011D = *(undefined2 *)(local_c + 0x3b);
004A67A0/raw_pointer_offset/6aaf37d4cde7/1	004A67A0	STGroupBoatC::RestoreGrpBData	9	105	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_0131 = *(undefined2 *)(local_c + 0x41);
004A67A0/raw_pointer_offset/8340846152a8/1	004A67A0	STGroupBoatC::RestoreGrpBData	15	243	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_02C1 = *(undefined2 *)(local_c + 0xb4);
004A67A0/raw_pointer_offset/93f954071252/1	004A67A0	STGroupBoatC::RestoreGrpBData	2	79	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_00F5 = *(short *)(local_c + 0x2f);
004A67A0/raw_pointer_offset/9a27cd343314/1	004A67A0	STGroupBoatC::RestoreGrpBData	14	233	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_02B1 = *(undefined2 *)(local_c + 0xb0);
004A67A0/raw_pointer_offset/adf0f0b36ad0/1	004A67A0	STGroupBoatC::RestoreGrpBData	8	102	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_012D = *(undefined2 *)(local_c + 0x40);
004A67A0/raw_pointer_offset/b191b7afd9a7/1	004A67A0	STGroupBoatC::RestoreGrpBData	1	75	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_00E5 = *(undefined2 *)(local_c + 0x2b);
004A67A0/raw_pointer_offset/b987d470af01/1	004A67A0	STGroupBoatC::RestoreGrpBData	5	91	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_0115 = *(undefined2 *)(local_c + 0x39);
004A67A0/raw_pointer_offset/c07f96efba86/1	004A67A0	STGroupBoatC::RestoreGrpBData	6	94	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_0119 = *(undefined2 *)(local_c + 0x3a);
004A67A0/raw_pointer_offset/d691604d7e27/1	004A67A0	STGroupBoatC::RestoreGrpBData	3	82	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_8->field_00F9 = *(short *)(local_c + 0x30);
004A67A0/raw_pointer_offset/eb9f362c6411/1	004A67A0	STGroupBoatC::RestoreGrpBData	11	152	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	local_8->field_01A1 = *(undefined2 *)(local_c + 0x5f);
004ABF00/raw_pointer_offset/27a41d548a24/1	004ABF00	STT3DSprC::SetCurShad	1	54	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(*(int *)(&pSVar1->field_0020->field_0x0 + param_1 * 0x24) + 0x29) != 0) {
004AC1A0/raw_pointer_offset/94c962fc214e/1	004AC1A0	STT3DSprC::StartShow	1	179	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(*(int *)(&pSVar1->field_0020->field_0x0 + iVar3) + 0x29) == 0)
004AD6C0/raw_pointer_offset/1de2f69d23c3/1	004AD6C0	FUN_004ad6c0	1	23	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	iVar2 = *(int *)(*(int *)(param_4->field_0020 + param_4->field_0013 * 0x24) + 0x29);
004B1120/raw_pointer_offset/512f7309045d/1	004B1120	FUN_004b1120	1	38	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar4 = *(int **)(param_6 + 0x18);
004B1120/raw_pointer_offset/512f7309045d/2	004B1120	FUN_004b1120	2	132	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar4 = *(int **)(param_6 + 0x18);
004B1120/raw_pointer_offset/512f7309045d/3	004B1120	FUN_004b1120	3	152	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar4 = *(int **)(param_6 + 0x18);
004B1120/raw_pointer_offset/512f7309045d/4	004B1120	FUN_004b1120	4	176	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar4 = *(int **)(param_6 + 0x18);
004B1120/raw_pointer_offset/512f7309045d/5	004B1120	FUN_004b1120	5	191	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar4 = *(int **)(param_6 + 0x18);
004B1690/raw_pointer_offset/a5b0d35a26b8/1	004B1690	FUN_004b1690	1	84	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if (*(int *)(local_8 + param_4 + param_2 * -0xc + param_1 * -4 + iVar8 * 4 + 0x10) == 1)
004B33D0/raw_pointer_offset/59ca64c64d55/1	004B33D0	FUN_004b33d0	1	463	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	else if ((*(int *)(pbVar27 + 0x19) < 0) || (local_88 < *(int *)(pbVar27 + 0x19))) {
004B6D20/raw_pointer_offset/f661a4d6920b/1	004B6D20	FUN_004b6d20	1	21	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (STField<uint>(param_1,0x24) == (uint)*(byte *)(STField<int>(param_1,0x10) + 0x112d)) {
004B6D70/raw_pointer_offset/f661a4d6920b/1	004B6D70	FUN_004b6d70	1	37	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	if (STField<uint>(param_1,0x24) == (uint)*(byte *)(STField<int>(param_1,0x10) + 0x112d)) {
004B9FA0/raw_pointer_offset/0eaabb7594c3/1	004B9FA0	TLOBaseTy::GetMessage	2	307	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(int *)(*(int *)&this_00->field_05FF->field_0x20 + 0x20 + iVar25) = aiStack_544[iVar38];
004B9FA0/raw_pointer_offset/5254f9874033/1	004B9FA0	TLOBaseTy::GetMessage	1	305	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(undefined4 *)(*(int *)&this_00->field_05FF->field_0x20 + 0x1c + iVar25) =
004BEA70/raw_pointer_offset/0855245d3bf7/1	004BEA70	TLOBaseTy::sub_004BEA70	5	1264	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0xc) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/0855245d3bf7/2	004BEA70	TLOBaseTy::sub_004BEA70	16	1619	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0xc) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/142be55741df/1	004BEA70	TLOBaseTy::sub_004BEA70	8	1282	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0x12) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/142be55741df/2	004BEA70	TLOBaseTy::sub_004BEA70	17	1625	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0x12) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/3c66cdfe5f2e/1	004BEA70	TLOBaseTy::sub_004BEA70	11	1300	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0x15) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/4cf487b84f90/1	004BEA70	TLOBaseTy::sub_004BEA70	1	1215	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 *)((int)param_1 + 0x2f + (int)piVar3) = 0xff;
004BEA70/raw_pointer_offset/5f29fbc0c8a9/1	004BEA70	TLOBaseTy::sub_004BEA70	6	1269	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0xe) = uVar24;
004BEA70/raw_pointer_offset/5f29fbc0c8a9/2	004BEA70	TLOBaseTy::sub_004BEA70	12	1582	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0xe) = uVar24;
004BEA70/raw_pointer_offset/71fb40d6b8af/1	004BEA70	TLOBaseTy::sub_004BEA70	7	1276	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0xf) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/71fb40d6b8af/2	004BEA70	TLOBaseTy::sub_004BEA70	15	1607	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0xf) = *(undefined2 *)(puVar16 + -8);
004BEA70/raw_pointer_offset/742f3b4bde5b/1	004BEA70	TLOBaseTy::sub_004BEA70	4	1257	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0xb) = uVar24;
004BEA70/raw_pointer_offset/742f3b4bde5b/2	004BEA70	TLOBaseTy::sub_004BEA70	14	1600	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0xb) = uVar24;
004BEA70/raw_pointer_offset/8067efe1e646/1	004BEA70	TLOBaseTy::sub_004BEA70	9	1287	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0x11) = uVar24;
004BEA70/raw_pointer_offset/8067efe1e646/2	004BEA70	TLOBaseTy::sub_004BEA70	13	1588	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	*(undefined2 *)(param_1 + 0x11) = uVar24;
004BEA70/raw_pointer_offset/86b2e4c2764d/1	004BEA70	TLOBaseTy::sub_004BEA70	2	1222	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(char *)((int)param_1 + 0x2f + (int)piVar3) =
004BEA70/raw_pointer_offset/8e672342f863/1	004BEA70	TLOBaseTy::sub_004BEA70	10	1293	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined2 *)(param_1 + 0x14) = uVar24;
004BEA70/raw_pointer_offset/a262493486d1/1	004BEA70	TLOBaseTy::sub_004BEA70	3	1226	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(byte *)((int)param_1 + 0x25 + (int)piVar3) = bVar4;
004C2810/raw_pointer_offset/47fddf368600/1	004C2810	FUN_004c2810	1	10	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	if (*(int *)(param_1 + 0x265) != 0) {
004C7CC0/raw_pointer_offset/0b84be3b9c47/1	004C7CC0	TLOBaseTy::FUN_004c7cc0	1	145	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(uint *)(this->field_03D4 * 0x27 + 0xc + (int)this->field_0607) = param_5;
004C7CC0/raw_pointer_offset/1e195f00334d/1	004C7CC0	TLOBaseTy::FUN_004c7cc0	2	146	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(this->field_03D4 * 0x27 + 0x10 + (int)this->field_0607) = param_6;
004C7CC0/raw_pointer_offset/4f586a07d3fe/1	004C7CC0	TLOBaseTy::FUN_004c7cc0	3	147	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int *)(this->field_03D4 * 0x27 + 0x14 + (int)this->field_0607) = param_7;
004CBFB0/raw_pointer_offset/faa709cd0255/1	004CBFB0	FUN_004cbfb0	1	10	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	switch(*(undefined4 *)(param_1 + 0x5ac)) {
004CC840/raw_pointer_offset/32de8c7ad415/1	004CC840	FUN_004cc840	1	14	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1 + 0x7c))();
004CE0F0/raw_pointer_offset/d5a5bd15a6bd/1	004CE0F0	TLOBaseTy::sub_004CE0F0	1	35	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(*param_1 + 0xc) = 0;
