apply	shape_id	offset	size	proposed_name	proposed_type	evidence_count	reason
1	AnonShape_0063C510_091F5E99	622	4	field_026E	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0063CFF0_FFF0BAD4	822	4	field_0336	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0063CFF0_0336_DC162146	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0063FE70_966F46C1	822	4	field_0336	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0063FE70_0336_EDA006AC	11	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0063FE70_966F46C1	895	4	field_037F	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00640170_0CC3A89E	895	4	field_037F	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_00640170_037F_4BC1E19C	10	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006406D0_05A86BF1	8	4	field_0008	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006406D0_A1028CB0	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00643E20_7967F455	493	4	field_01ED	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00647BA0_86AA90F7	1250	4	field_04E2	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_00647BA0_04E2_62109149	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00647D50_CD712BA5	1459	4	field_05B3	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_00647D50_05B3_23417B98	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064A830_D3D63054	4	1	field_0004	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064A970_33DBB990	1	2	field_0001	/short	1	fixed-offset dereference; observed_types={/short=24, /undefined2=4}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064A970_3515F789	3	2	field_0003	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={5=1}; semantic_roles={}
1	AnonShape_0064E300_087F62DC	125	2	field_007D	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E510_62575065	1262	4	field_04EE	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E7C0_58B6A19E	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=2, /undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E7C0_58B6A19E	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2, /undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E7C0_58B6A19E	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E830_F4A668E4	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=2, /undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E830_F4A668E4	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2, /undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064E830_F4A668E4	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0064F700_EDC4470B	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650760_2C791AE8	16	4	field_0010	/uint	1	fixed-offset dereference; observed_types={/uint=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650760_2C791AE8	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650760_2C791AE8	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650820_EED492F9	16	4	field_0010	/uint	1	fixed-offset dereference; observed_types={/uint=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650820_EED492F9	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650820_EED492F9	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006508C0_085FC85C	16	4	field_0010	/uint	1	fixed-offset dereference; observed_types={/uint=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006508C0_085FC85C	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006508C0_085FC85C	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650940_7B4CACA8	16	4	field_0010	/uint	1	fixed-offset dereference; observed_types={/uint=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650940_7B4CACA8	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650940_7B4CACA8	211	1	field_00D3	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650F90_7D5C67AD	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650F90_7D5C67AD	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650F90_7D5C67AD	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00650F90_7D5C67AD	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651010_05C699EF	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651010_05C699EF	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651010_05C699EF	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651010_05C699EF	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651010_05C699EF	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	36	4	field_0024	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651290_10F10488	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	36	4	field_0024	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006513C0_32EA41B0	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006514D0_7C60A076	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006517C0_21CE40E2	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006517C0_21CE40E2	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006517C0_21CE40E2	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006517C0_21CE40E2	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006517C0_21CE40E2	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651900_8D7C43EB	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	44	4	field_002C	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	48	4	field_0030	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	217	1	field_00D9	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006519E0_F30892EA	219	1	field_00DB	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651B40_070E0CD0	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651B40_070E0CD0	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651B40_070E0CD0	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651BD0_47EE6C70	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651BD0_47EE6C70	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651BD0_47EE6C70	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651C60_FF359D13	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651C60_FF359D13	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651CD0_AA394D72	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651CD0_AA394D72	40	4	field_0028	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651CD0_AA394D72	44	4	field_002C	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651CD0_AA394D72	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651CD0_AA394D72	217	1	field_00D9	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651DF0_B4918E72	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651DF0_B4918E72	40	4	field_0028	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651DF0_B4918E72	44	4	field_002C	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651DF0_B4918E72	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00651DF0_B4918E72	217	1	field_00D9	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	36	4	field_0024	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	40	4	field_0028	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	217	1	field_00D9	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652030_7CB12A80	219	1	field_00DB	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652100_5F6AB69D	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652100_5F6AB69D	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652100_5F6AB69D	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	213	1	field_00D5	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	217	1	field_00D9	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006521C0_D947CC0E	219	1	field_00DB	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652540_463466B8	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00652540_463466B8	215	1	field_00D7	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0065E9A0_9C4BAF6B	151	4	field_0097	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00660B50_B7639A62	36	1	field_0024	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00660B50_B7639A62	125	2	field_007D	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00660B50_B7639A62	167	4	field_00A7	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006616B0_2034A5ED	523	4	field_020B	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00661790_D9FD542C	523	4	field_020B	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00664600_688AB3A2	535	4	field_0217	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00664650_9EE2E6D5	535	4	field_0217	/undefined4	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0066ACC0_D9A0043F	1	2	field_0001	/short	1	fixed-offset dereference; observed_types={/short=140}; exact_widths={}; indexed_strides={5=140}; semantic_roles={}
1	AnonShape_00678D20_B4368BF5	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00678D90_5F64F1ED	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00678E00_9BA304F3	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00678EF0_ABF393F0	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00679120_0E6153C1	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00679C50_0416EB0D	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00679D60_0B044CAA	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00679E70_B79EE35E	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00679F00_A678D336	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067A0C0_FEBA35A3	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067A1B0_6AEDF5B4	1685	4	field_0695	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067B150_65656894	1697	4	field_06A1	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067B1A0_AE772F89	1697	4	field_06A1	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067B2E0_7593A12C	1697	4	field_06A1	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067BE20_01BFD60B	1600	1	field_0640	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0067E7E0_FFC2097A	82	4	field_0052	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068CEC0_66639411	780	4	field_030C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068CEC0_66639411	784	4	field_0310	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068CEC0_66639411	788	4	field_0314	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E050_A15C3B8C	94	4	field_005E	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E140_7EDE9974	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E190_567BCC9F	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E220_E1AFD972	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E300_3FC239E7	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E3C0_79C2A353	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E4F0_9106F761	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0068E4F0_00A5_6001B6B3	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E800_BD5EB712	189	4	field_00BD	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E850_9F2CE8EC	189	4	field_00BD	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068E8C0_46FCC1C3	189	4	field_00BD	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068F8F0_4A296DC7	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068FA00_58986AC8	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0068FC70_839D2F9C	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00690180_04D8789E	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00690330_16A75DCA	165	4	field_00A5	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
